,Variable,Max,Average,Min
2017-02-01,Avg Temperature,60.38,53.25,48.22
2017-02-01,Min Temperature,57.0,45.43,37.0
2017-02-01,Dew Point,57.0,46.85,32.0
2017-02-01,Precipitation,0.0,0.0,0.0
2017-02-01,Snowdepth,0.0,0.0,0.0
2017-02-01,Wind,30.0,4.79,0.0
2017-02-01,Gust Wind,37.0,0.22,0.0
2017-02-01,Sea Level Pressure,30.44,30.13,29.67
2017-03-01,Max Temperature,75.0,67.55,59.0
2017-03-01,Avg Temperature,62.96,56.74,52.34
2017-03-01,Min Temperature,54.0,47.0,41.0
2017-03-01,Dew Point,63.0,48.72,34.0
2017-03-01,Precipitation,0.0,0.0,0.0
2017-03-01,Snowdepth,0.0,0.0,0.0
2017-03-01,Wind,28.0,4.71,0.0
2017-03-01,Gust Wind,45.0,0.38,0.0
2017-03-01,Sea Level Pressure,30.17,29.96,29.49
2017-04-01,Max Temperature,77.0,69.07,59.0
2017-04-01,Avg Temperature,65.23,59.5,53.08
2017-04-01,Min Temperature,57.0,49.9,43.0
2017-04-01,Dew Point,63.0,49.48,28.0
2017-04-01,Precipitation,0.0,0.0,0.0
2017-04-01,Snowdepth,0.0,0.0,0.0
2017-04-01,Wind,23.0,5.25,0.0
2017-04-01,Gust Wind,32.0,0.13,0.0
2017-04-01,Sea Level Pressure,30.23,29.99,29.7
2017-05-01,Max Temperature,88.0,76.71,68.0
2017-05-01,Avg Temperature,73.68,67.36,62.47
2017-05-01,Min Temperature,66.0,58.13,54.0
2017-05-01,Dew Point,66.0,57.58,45.0
2017-05-01,Precipitation,0.0,0.0,0.0
2017-05-01,Snowdepth,0.0,0.0,0.0
2017-05-01,Wind,23.0,4.79,0.0
2017-05-01,Gust Wind,26.0,0.03,0.0
2017-05-01,Sea Level Pressure,30.11,29.94,29.67
2017-06-01,Max Temperature,93.0,86.73,81.0
2017-06-01,Avg Temperature,82.59,76.89,71.96
2017-06-01,Min Temperature,75.0,66.77,61.0
2017-06-01,Dew Point,75.0,65.09,48.0
2017-06-01,Precipitation,0.0,0.0,0.0
2017-06-01,Snowdepth,0.0,0.0,0.0
2017-06-01,Wind,23.0,4.94,0.0
2017-06-01,Gust Wind,0.0,0.0,0.0
2017-06-01,Sea Level Pressure,30.08,29.91,29.76
2017-07-01,Max Temperature,102.0,92.55,82.0
2017-07-01,Avg Temperature,85.88,81.43,77.08
2017-07-01,Min Temperature,75.0,70.26,66.0
2017-07-01,Dew Point,77.0,65.35,50.0
2017-07-01,Precipitation,0.0,0.0,0.0
2017-07-01,Snowdepth,0.0,0.0,0.0
2017-07-01,Wind,26.0,5.42,0.0
2017-07-01,Gust Wind,26.0,0.03,0.0
2017-07-01,Sea Level Pressure,30.05,29.86,29.64
2017-08-01,Max Temperature,104.0,93.81,86.0
2017-08-01,Avg Temperature,89.29,82.42,76.73
2017-08-01,Min Temperature,77.0,71.87,66.0
2017-08-01,Dew Point,79.0,67.11,54.0
2017-08-01,Precipitation,0.0,0.0,0.0
2017-08-01,Snowdepth,0.0,0.0,0.0
2017-08-01,Wind,26.0,4.99,0.0
2017-08-01,Gust Wind,24.0,0.03,0.0
2017-08-01,Sea Level Pressure,30.05,29.88,29.73
2017-09-01,Max Temperature,90.0,82.2,73.0
2017-09-01,Avg Temperature,79.1,72.96,67.0
2017-09-01,Min Temperature,73.0,64.73,57.0
2017-09-01,Dew Point,75.0,63.58,45.0
2017-09-01,Precipitation,0.0,0.0,0.0
2017-09-01,Snowdepth,0.0,0.0,0.0
2017-09-01,Wind,30.0,5.59,0.0
2017-09-01,Gust Wind,40.0,0.16,0.0
2017-09-01,Sea Level Pressure,30.14,29.95,29.58
2017-10-01,Max Temperature,82.0,75.61,66.0
2017-10-01,Avg Temperature,68.58,64.44,57.9
2017-10-01,Min Temperature,61.0,55.06,48.0
2017-10-01,Dew Point,68.0,56.17,41.0
2017-10-01,Precipitation,0.0,0.0,0.0
2017-10-01,Snowdepth,0.0,0.0,0.0
2017-10-01,Wind,29.0,4.19,0.0
2017-10-01,Gust Wind,40.0,0.25,0.0
2017-10-01,Sea Level Pressure,30.29,30.02,29.58
2017-11-01,Max Temperature,72.0,65.37,57.0
2017-11-01,Avg Temperature,64.65,57.41,49.73
2017-11-01,Min Temperature,61.0,49.93,39.0
2017-11-01,Dew Point,63.0,51.58,30.0
2017-11-01,Precipitation,0.0,0.0,0.0
2017-11-01,Snowdepth,0.0,0.0,0.0
2017-11-01,Wind,31.0,7.95,0.0
2017-11-01,Gust Wind,49.0,1.83,0.0
2017-11-01,Sea Level Pressure,30.17,29.97,29.58
2017-12-01,Max Temperature,64.0,59.42,52.0
2017-12-01,Avg Temperature,62.63,51.71,41.81
2017-12-01,Min Temperature,59.0,43.68,32.0
2017-12-01,Dew Point,63.0,45.51,23.0
2017-12-01,Precipitation,0.0,0.0,0.0
2017-12-01,Snowdepth,0.0,0.0,0.0
2017-12-01,Wind,35.0,6.05,0.0
2017-12-01,Gust Wind,41.0,0.81,0.0
2017-12-01,Sea Level Pressure,30.44,30.06,29.55
2018-01-01,Max Temperature,66.0,59.65,54.0
2018-01-01,Avg Temperature,59.25,50.94,44.52
2018-01-01,Min Temperature,57.0,42.87,36.0
2018-01-01,Dew Point,55.0,45.49,28.0
2018-01-01,Precipitation,0.0,0.0,0.0
2018-01-01,Snowdepth,0.0,0.0,0.0
2018-01-01,Wind,36.0,4.96,0.0
2018-01-01,Gust Wind,52.0,0.66,0.0
2018-01-01,Sea Level Pressure,30.44,30.06,29.55
2018-02-01,Max Temperature,64.0,57.89,50.0
2018-02-01,Avg Temperature,58.02,51.7,44.94
2018-02-01,Min Temperature,55.0,45.57,37.0
2018-02-01,Dew Point,57.0,45.32,18.0
2018-02-01,Precipitation,0.0,0.0,0.0
2018-02-01,Snowdepth,0.0,0.0,0.0
2018-02-01,Wind,29.0,8.27,0.0
2018-02-01,Gust Wind,47.0,1.16,0.0
2018-02-01,Sea Level Pressure,30.2,29.84,29.29
2018-03-01,Max Temperature,70.0,62.48,52.0
2018-03-01,Avg Temperature,63.83,56.23,47.65
2018-03-01,Min Temperature,59.0,49.39,41.0
2018-03-01,Dew Point,59.0,48.5,27.0
2018-03-01,Precipitation,0.0,0.0,0.0
2018-03-01,Snowdepth,0.0,0.0,0.0
2018-03-01,Wind,32.0,7.77,0.0
2018-03-01,Gust Wind,48.0,1.18,0.0
2018-03-01,Sea Level Pressure,30.11,29.77,29.32
2018-04-01,Max Temperature,88.0,75.67,64.0
2018-04-01,Avg Temperature,73.93,65.06,56.67
2018-04-01,Min Temperature,63.0,55.53,46.0
2018-04-01,Dew Point,66.0,55.14,37.0
2018-04-01,Precipitation,0.0,0.0,0.0
2018-04-01,Snowdepth,0.0,0.0,0.0
2018-04-01,Wind,25.0,4.27,0.0
2018-04-01,Gust Wind,37.0,0.18,0.0
2018-04-01,Sea Level Pressure,30.17,29.95,29.7
2018-05-01,Max Temperature,88.0,79.29,72.0
2018-05-01,Avg Temperature,77.4,71.18,66.27
2018-05-01,Min Temperature,68.0,62.42,55.0
2018-05-01,Dew Point,75.0,62.34,52.0
2018-05-01,Precipitation,0.0,0.0,0.0
2018-05-01,Snowdepth,0.0,0.0,0.0
2018-05-01,Wind,22.0,4.78,0.0
2018-05-01,Gust Wind,37.0,0.1,0.0
2018-05-01,Sea Level Pressure,30.0,29.86,29.52
2018-06-01,Max Temperature,91.0,83.93,75.0
2018-06-01,Avg Temperature,80.5,75.66,70.13
2018-06-01,Min Temperature,73.0,67.5,63.0
2018-06-01,Dew Point,75.0,66.54,57.0
2018-06-01,Precipitation,0.0,0.0,0.0
2018-06-01,Snowdepth,0.0,0.0,0.0
2018-06-01,Wind,23.0,4.78,0.0
2018-06-01,Gust Wind,29.0,0.04,0.0
2018-06-01,Sea Level Pressure,30.0,29.81,29.58
2018-07-01,Max Temperature,95.0,89.0,84.0
2018-07-01,Avg Temperature,82.98,79.52,75.67
2018-07-01,Min Temperature,75.0,70.32,66.0
2018-07-01,Dew Point,81.0,70.88,63.0
2018-07-01,Precipitation,0.0,0.0,0.0
2018-07-01,Snowdepth,0.0,0.0,0.0
2018-07-01,Wind,25.0,6.41,0.0
2018-07-01,Gust Wind,36.0,0.18,0.0
2018-07-01,Sea Level Pressure,29.97,29.82,29.61
2018-08-01,Max Temperature,97.0,91.42,82.0
2018-08-01,Avg Temperature,88.09,81.76,74.4
2018-08-01,Min Temperature,81.0,70.48,0.0
2018-08-01,Dew Point,79.0,70.57,0.0
2018-08-01,Precipitation,0.0,0.0,0.0
2018-08-01,Snowdepth,0.0,0.0,0.0
2018-08-01,Wind,18.0,3.98,0.0
2018-08-01,Gust Wind,25.0,0.05,0.0
2018-08-01,Sea Level Pressure,30.0,29.85,0.0
2018-09-01,Max Temperature,93.0,86.0,75.0
2018-09-01,Avg Temperature,80.96,76.16,68.4
2018-09-01,Min Temperature,72.0,66.87,61.0
2018-09-01,Dew Point,77.0,66.72,43.0
2018-09-01,Precipitation,0.0,0.0,0.0
2018-09-01,Snowdepth,0.0,0.0,0.0
2018-09-01,Wind,22.0,4.74,0.0
2018-09-01,Gust Wind,26.0,0.16,0.0
2018-09-01,Sea Level Pressure,30.23,29.97,29.73
2018-10-01,Max Temperature,84.0,77.1,72.0
2018-10-01,Avg Temperature,72.44,68.66,62.69
2018-10-01,Min Temperature,68.0,61.16,50.0
2018-10-01,Dew Point,68.0,59.69,23.0
2018-10-01,Precipitation,0.0,0.0,0.0
2018-10-01,Snowdepth,0.0,0.0,0.0
2018-10-01,Wind,22.0,4.74,0.0
2018-10-01,Gust Wind,39.0,0.4,0.0
2018-10-01,Sea Level Pressure,30.23,30.02,29.67
2018-11-01,Max Temperature,79.0,69.2,59.0
2018-11-01,Avg Temperature,69.17,60.76,54.9
2018-11-01,Min Temperature,66.0,54.2,46.0
2018-11-01,Dew Point,68.0,54.64,37.0
2018-11-01,Precipitation,0.0,0.0,0.0
2018-11-01,Snowdepth,0.0,0.0,0.0
2018-11-01,Wind,36.0,4.99,0.0
2018-11-01,Gust Wind,47.0,1.08,0.0
2018-11-01,Sea Level Pressure,30.29,30.01,29.55
2018-12-01,Max Temperature,68.0,61.06,52.0
2018-12-01,Avg Temperature,58.89,52.26,44.73
2018-12-01,Min Temperature,54.0,43.03,0.0
2018-12-01,Dew Point,57.0,44.85,0.0
2018-12-01,Precipitation,0.0,0.0,0.0
2018-12-01,Snowdepth,0.0,0.0,0.0
2018-12-01,Wind,26.0,5.09,0.0
2018-12-01,Gust Wind,40.0,0.24,0.0
2018-12-01,Sea Level Pressure,30.32,30.04,29.67
2019-01-01,Max Temperature,61.0,54.68,41.0
2019-01-01,Avg Temperature,56.13,47.36,37.27
2019-01-01,Min Temperature,52.0,39.94,27.0
2019-01-01,Dew Point,55.0,39.32,12.0
2019-01-01,Precipitation,0.0,0.0,0.0
2019-01-01,Snowdepth,0.0,0.0,0.0
2019-01-01,Wind,102.0,6.4,0.0
2019-01-01,Gust Wind,58.0,0.81,0.0
2019-01-01,Sea Level Pressure,30.2,29.79,29.2
2019-02-01,Max Temperature,70.0,61.71,52.0
2019-02-01,Avg Temperature,63.79,52.6,47.4
2019-02-01,Min Temperature,63.0,44.14,36.0
2019-02-01,Dew Point,55.0,40.34,18.0
2019-02-01,Precipitation,0.0,0.0,0.0
2019-02-01,Snowdepth,0.0,0.0,0.0
2019-02-01,Wind,32.0,6.29,0.0
2019-02-01,Gust Wind,49.0,1.08,0.0
2019-02-01,Sea Level Pressure,30.29,30.05,29.67
2019-03-01,Max Temperature,73.0,66.35,55.0
2019-03-01,Avg Temperature,62.33,57.09,49.34
2019-03-01,Min Temperature,54.0,47.9,39.0
2019-03-01,Dew Point,57.0,46.98,27.0
2019-03-01,Precipitation,0.0,0.0,0.0
2019-03-01,Snowdepth,0.0,0.0,0.0
2019-03-01,Wind,24.0,5.41,0.0
2019-03-01,Gust Wind,36.0,0.37,0.0
2019-03-01,Sea Level Pressure,30.26,30.02,29.61
2019-04-01,Max Temperature,82.0,69.37,61.0
2019-04-01,Avg Temperature,67.48,60.81,54.48
2019-04-01,Min Temperature,59.0,53.07,46.0
2019-04-01,Dew Point,63.0,50.86,34.0
2019-04-01,Precipitation,0.0,0.0,0.0
2019-04-01,Snowdepth,0.0,0.0,0.0
2019-04-01,Wind,21.0,5.96,0.0
2019-04-01,Gust Wind,29.0,0.08,0.0
2019-04-01,Sea Level Pressure,30.26,29.93,29.61
2019-05-01,Max Temperature,79.0,71.35,63.0
2019-05-01,Avg Temperature,70.98,63.98,58.15
2019-05-01,Min Temperature,66.0,56.35,48.0
2019-05-01,Dew Point,66.0,54.86,37.0
2019-05-01,Precipitation,0.0,0.0,0.0
2019-05-01,Snowdepth,0.0,0.0,0.0
2019-05-01,Wind,26.0,6.39,0.0
2019-05-01,Gust Wind,39.0,0.19,0.0
2019-05-01,Sea Level Pressure,30.08,29.88,29.49
2019-06-01,Max Temperature,97.0,87.6,66.0
2019-06-01,Avg Temperature,84.04,77.84,62.94
2019-06-01,Min Temperature,73.0,68.33,57.0
2019-06-01,Dew Point,77.0,66.23,54.0
2019-06-01,Precipitation,0.0,0.0,0.0
2019-06-01,Snowdepth,0.0,0.0,0.0
2019-06-01,Wind,20.0,4.66,0.0
2019-06-01,Gust Wind,20.0,0.01,0.0
2019-06-01,Sea Level Pressure,30.08,29.91,29.64
2019-07-01,Max Temperature,99.0,90.1,73.0
2019-07-01,Avg Temperature,84.83,80.67,70.9
2019-07-01,Min Temperature,75.0,70.61,64.0
2019-07-01,Dew Point,82.0,66.31,48.0
2019-07-01,Precipitation,0.0,0.0,0.0
2019-07-01,Snowdepth,0.0,0.0,0.0
2019-07-01,Wind,24.0,5.57,0.0
2019-07-01,Gust Wind,45.0,0.08,0.0
2019-07-01,Sea Level Pressure,30.02,29.83,29.61
2019-08-01,Max Temperature,100.0,94.26,88.0
2019-08-01,Avg Temperature,87.65,83.1,79.33
2019-08-01,Min Temperature,79.0,72.0,68.0
2019-08-01,Dew Point,77.0,64.2,50.0
2019-08-01,Precipitation,0.0,0.0,0.0
2019-08-01,Snowdepth,0.0,0.0,0.0
2019-08-01,Wind,23.0,5.41,0.0
2019-08-01,Gust Wind,36.0,0.1,0.0
2019-08-01,Sea Level Pressure,30.02,29.88,29.67
2019-09-01,Max Temperature,93.0,86.73,77.0
2019-09-01,Avg Temperature,81.13,76.83,72.06
2019-09-01,Min Temperature,73.0,67.97,63.0
2019-09-01,Dew Point,75.0,64.41,3.0
2019-09-01,Precipitation,0.0,0.0,0.0
2019-09-01,Snowdepth,0.0,0.0,0.0
2019-09-01,Wind,20.0,4.66,0.0
2019-09-01,Gust Wind,18.0,0.04,0.0
2019-09-01,Sea Level Pressure,30.14,29.96,29.76
2019-10-01,Max Temperature,84.0,79.74,72.0
2019-10-01,Avg Temperature,74.1,68.76,62.54
2019-10-01,Min Temperature,66.0,60.03,55.0
2019-10-01,Dew Point,70.0,60.81,46.0
2019-10-01,Precipitation,0.0,0.0,0.0
2019-10-01,Snowdepth,0.0,0.0,0.0
2019-10-01,Wind,23.0,3.62,0.0
2019-10-01,Gust Wind,43.0,0.15,0.0
2019-10-01,Sea Level Pressure,30.17,29.99,29.64
2019-11-01,Max Temperature,75.0,70.13,59.0
2019-11-01,Avg Temperature,70.17,63.2,56.9
2019-11-01,Min Temperature,68.0,56.73,48.0
2019-11-01,Dew Point,66.0,56.7,46.0
2019-11-01,Precipitation,0.0,0.0,0.0
2019-11-01,Snowdepth,0.0,0.0,0.0
2019-11-01,Wind,154.0,8.37,0.0
2019-11-01,Gust Wind,60.0,1.66,0.0
2019-11-01,Sea Level Pressure,30.11,29.88,29.61
2019-12-01,Max Temperature,73.0,63.94,55.0
2019-12-01,Avg Temperature,62.56,55.61,46.58
2019-12-01,Min Temperature,59.0,48.65,36.0
2019-12-01,Dew Point,61.0,46.26,14.0
2019-12-01,Precipitation,0.0,0.0,0.0
2019-12-01,Snowdepth,0.0,0.0,0.0
2019-12-01,Wind,29.0,7.2,0.0
2019-12-01,Gust Wind,45.0,0.78,0.0
2019-12-01,Sea Level Pressure,30.32,29.97,29.23
2020-01-01,Max Temperature,68.0,61.06,50.0
2020-01-01,Avg Temperature,57.21,49.11,41.17
2020-01-01,Min Temperature,50.0,39.55,28.0
2020-01-01,Dew Point,54.0,40.79,12.0
2020-01-01,Precipitation,0.0,0.0,0.0
2020-01-01,Snowdepth,0.0,0.0,0.0
2020-01-01,Wind,24.0,3.89,0.0
2020-01-01,Gust Wind,39.0,0.1,0.0
2020-01-01,Sea Level Pressure,30.64,30.2,29.85
2020-02-01,Max Temperature,68.0,61.72,54.0
2020-02-01,Avg Temperature,58.96,52.07,45.71
2020-02-01,Min Temperature,57.0,43.17,34.0
2020-02-01,Dew Point,57.0,42.89,21.0
2020-02-01,Precipitation,0.0,0.0,0.0
2020-02-01,Snowdepth,0.0,0.0,0.0
2020-02-01,Wind,29.0,5.85,0.0
2020-02-01,Gust Wind,40.0,0.5,0.0
2020-02-01,Sea Level Pressure,30.5,30.06,29.32
2020-03-01,Max Temperature,72.0,64.52,57.0
2020-03-01,Avg Temperature,60.88,55.73,48.54
2020-03-01,Min Temperature,57.0,47.65,37.0
2020-03-01,Dew Point,59.0,46.12,28.0
2020-03-01,Precipitation,0.0,0.0,0.0
2020-03-01,Snowdepth,0.0,0.0,0.0
2020-03-01,Wind,28.0,6.08,0.0
2020-03-01,Gust Wind,40.0,0.19,0.0
2020-03-01,Sea Level Pressure,30.38,29.94,29.64
2020-04-01,Max Temperature,75.0,68.9,57.0
2020-04-01,Avg Temperature,66.21,59.67,49.9
2020-04-01,Min Temperature,59.0,50.8,41.0
2020-04-01,Dew Point,61.0,49.67,32.0
2020-04-01,Precipitation,0.0,0.0,0.0
2020-04-01,Snowdepth,0.0,0.0,0.0
2020-04-01,Wind,21.0,4.5,0.0
2020-04-01,Gust Wind,22.0,0.02,0.0
2020-04-01,Sea Level Pressure,30.23,29.95,29.7
2020-05-01,Max Temperature,93.0,78.06,70.0
2020-05-01,Avg Temperature,80.08,68.41,62.21
2020-05-01,Min Temperature,68.0,58.65,52.0
2020-05-01,Dew Point,66.0,53.78,39.0
2020-05-01,Precipitation,0.0,0.0,0.0
2020-05-01,Snowdepth,0.0,0.0,0.0
2020-05-01,Wind,29.0,5.75,0.0
2020-05-01,Gust Wind,38.0,0.08,0.0
2020-05-01,Sea Level Pressure,30.2,29.96,29.73
2020-06-01,Max Temperature,91.0,81.27,66.0
2020-06-01,Avg Temperature,81.06,72.76,63.67
2020-06-01,Min Temperature,72.0,64.0,55.0
2020-06-01,Dew Point,72.0,60.22,45.0
2020-06-01,Precipitation,0.0,0.0,0.0
2020-06-01,Snowdepth,0.0,0.0,0.0
2020-06-01,Wind,23.0,4.76,0.0
2020-06-01,Gust Wind,31.0,0.08,0.0
2020-06-01,Sea Level Pressure,30.02,29.85,29.58
2020-07-01,Max Temperature,100.0,90.84,84.0
2020-07-01,Avg Temperature,85.88,80.64,75.27
2020-07-01,Min Temperature,75.0,70.16,64.0
2020-07-01,Dew Point,75.0,64.59,39.0
2020-07-01,Precipitation,0.0,0.0,0.0
2020-07-01,Snowdepth,0.0,0.0,0.0
2020-07-01,Wind,18.0,0.69,0.0
2020-07-01,Gust Wind,0.0,0.0,0.0
2020-07-01,Sea Level Pressure,29.97,29.83,29.58
2020-08-01,Max Temperature,97.0,91.16,82.0
2020-08-01,Avg Temperature,86.63,81.29,75.15
2020-08-01,Min Temperature,77.0,71.58,66.0
2020-08-01,Dew Point,79.0,69.27,55.0
2020-08-01,Precipitation,0.0,0.0,0.0
2020-08-01,Snowdepth,0.0,0.0,0.0
2020-08-01,Wind,17.0,0.36,0.0
2020-08-01,Gust Wind,0.0,0.0,0.0
2020-08-01,Sea Level Pressure,29.97,29.82,29.7
2020-09-01,Max Temperature,95.0,86.5,75.0
2020-09-01,Avg Temperature,82.29,76.23,66.63
2020-09-01,Min Temperature,73.0,66.87,57.0
2020-09-01,Dew Point,73.0,62.93,46.0
2020-09-01,Precipitation,0.0,0.0,0.0
2020-09-01,Snowdepth,0.0,0.0,0.0
2020-09-01,Wind,23.0,1.38,0.0
2020-09-01,Gust Wind,31.0,0.06,0.0
2020-09-01,Sea Level Pressure,30.08,29.91,29.52
2020-10-01,Max Temperature,88.0,75.9,63.0
2020-10-01,Avg Temperature,79.25,66.87,62.15
2020-10-01,Min Temperature,75.0,59.16,52.0
2020-10-01,Dew Point,70.0,57.18,45.0
2020-10-01,Precipitation,0.0,0.0,0.0
2020-10-01,Snowdepth,0.0,0.0,0.0
2020-10-01,Wind,33.0,4.99,0.0
2020-10-01,Gust Wind,40.0,0.29,0.0
2020-10-01,Sea Level Pressure,30.29,29.98,29.61
2020-11-01,Max Temperature,77.0,70.1,55.0
2020-11-01,Avg Temperature,65.46,59.91,54.11
2020-11-01,Min Temperature,59.0,51.63,43.0
2020-11-01,Dew Point,63.0,51.64,32.0
2020-11-01,Precipitation,0.0,0.0,0.0
2020-11-01,Snowdepth,0.0,0.0,0.0
2020-11-01,Wind,24.0,2.64,0.0
2020-11-01,Gust Wind,38.0,0.13,0.0
2020-11-01,Sea Level Pressure,30.29,30.14,29.79
2020-12-01,Max Temperature,72.0,63.97,55.0
2020-12-01,Avg Temperature,65.51,56.83,52.26
2020-12-01,Min Temperature,61.0,50.35,43.0
2020-12-01,Dew Point,59.0,50.76,41.0
2020-12-01,Precipitation,0.0,0.0,0.0
2020-12-01,Snowdepth,0.0,0.0,0.0
2020-12-01,Wind,31.0,7.34,0.0
2020-12-01,Gust Wind,48.0,1.9,0.0
2020-12-01,Sea Level Pressure,30.32,29.93,29.46
2021-01-01,Max Temperature,70.0,59.55,48.0
2021-01-01,Avg Temperature,63.87,53.56,41.55
2021-01-01,Min Temperature,61.0,46.87,30.0
2021-01-01,Dew Point,61.0,43.56,12.0
2021-01-01,Precipitation,0.0,0.0,0.0
2021-01-01,Snowdepth,0.0,0.0,0.0
2021-01-01,Wind,29.0,9.33,0.0
2021-01-01,Gust Wind,40.0,1.05,0.0
2021-01-01,Sea Level Pressure,30.41,29.9,29.46
2021-02-01,Max Temperature,73.0,63.25,43.0
2021-02-01,Avg Temperature,60.11,54.24,42.27
2021-02-01,Min Temperature,55.0,44.75,32.0
2021-02-01,Dew Point,57.0,44.44,9.0
2021-02-01,Precipitation,0.0,0.0,0.0
2021-02-01,Snowdepth,0.0,0.0,0.0
2021-02-01,Wind,31.0,6.25,0.0
2021-02-01,Gust Wind,43.0,0.89,0.0
2021-02-01,Sea Level Pressure,30.44,30.1,29.49
2021-03-01,Max Temperature,75.0,62.52,52.0
2021-03-01,Avg Temperature,60.16,54.57,48.82
2021-03-01,Min Temperature,52.0,45.0,36.0
2021-03-01,Dew Point,59.0,42.2,18.0
2021-03-01,Precipitation,0.0,0.0,0.0
2021-03-01,Snowdepth,0.0,0.0,0.0
2021-03-01,Wind,32.0,6.38,0.0
2021-03-01,Gust Wind,40.0,0.48,0.0
2021-03-01,Sea Level Pressure,30.41,30.03,29.32
2021-04-01,Max Temperature,86.0,66.8,59.0
2021-04-01,Avg Temperature,72.13,59.5,52.79
2021-04-01,Min Temperature,57.0,49.5,39.0
2021-04-01,Dew Point,61.0,46.33,12.0
2021-04-01,Precipitation,0.0,0.0,0.0
2021-04-01,Snowdepth,0.0,0.0,0.0
2021-04-01,Wind,23.0,5.92,0.0
2021-04-01,Gust Wind,30.0,0.03,0.0
2021-04-01,Sea Level Pressure,30.35,29.97,29.64
2021-05-01,Max Temperature,86.0,76.87,64.0
2021-05-01,Avg Temperature,74.76,68.53,61.51
2021-05-01,Min Temperature,66.0,58.35,54.0
2021-05-01,Dew Point,68.0,55.93,3.0
2021-05-01,Precipitation,0.0,0.0,0.0
2021-05-01,Snowdepth,0.0,0.0,0.0
2021-05-01,Wind,22.0,5.76,0.0
2021-05-01,Gust Wind,28.0,0.04,0.0
2021-05-01,Sea Level Pressure,30.14,29.93,29.79
2021-06-01,Max Temperature,106.0,85.83,75.0
2021-06-01,Avg Temperature,88.19,75.81,66.19
2021-06-01,Min Temperature,73.0,65.4,54.0
2021-06-01,Dew Point,75.0,60.51,39.0
2021-06-01,Precipitation,0.0,0.0,0.0
2021-06-01,Snowdepth,0.0,0.0,0.0
2021-06-01,Wind,25.0,4.79,0.0
2021-06-01,Gust Wind,32.0,0.06,0.0
2021-06-01,Sea Level Pressure,30.17,29.94,29.79
2021-07-01,Max Temperature,102.0,92.9,86.0
2021-07-01,Avg Temperature,88.21,82.73,77.92
2021-07-01,Min Temperature,75.0,72.1,68.0
2021-07-01,Dew Point,84.0,67.38,46.0
2021-07-01,Precipitation,0.0,0.0,0.0
2021-07-01,Snowdepth,0.0,0.0,0.0
2021-07-01,Wind,21.0,5.02,0.0
2021-07-01,Gust Wind,26.0,0.04,0.0
2021-07-01,Sea Level Pressure,30.11,29.83,29.58
2021-08-01,Max Temperature,102.0,93.1,86.0
2021-08-01,Avg Temperature,88.94,82.97,78.02
2021-08-01,Min Temperature,77.0,73.0,68.0
2021-08-01,Dew Point,82.0,67.25,41.0
2021-08-01,Precipitation,0.0,0.0,0.0
2021-08-01,Snowdepth,0.0,0.0,0.0
2021-08-01,Wind,21.0,4.6,0.0
2021-08-01,Gust Wind,0.0,0.0,0.0
2021-08-01,Sea Level Pressure,30.02,29.86,29.67
2021-09-01,Max Temperature,88.0,83.27,75.0
2021-09-01,Avg Temperature,79.98,74.08,67.73
2021-09-01,Min Temperature,75.0,65.6,55.0
2021-09-01,Dew Point,75.0,61.04,39.0
2021-09-01,Precipitation,0.0,0.0,0.0
2021-09-01,Snowdepth,0.0,0.0,0.0
2021-09-01,Wind,21.0,4.61,0.0
2021-09-01,Gust Wind,32.0,0.05,0.0
2021-09-01,Sea Level Pressure,30.11,29.98,29.85
2021-10-01,Max Temperature,79.0,71.84,63.0
2021-10-01,Avg Temperature,69.42,63.95,57.82
2021-10-01,Min Temperature,63.0,57.55,48.0
2021-10-01,Dew Point,66.0,56.45,41.0
2021-10-01,Precipitation,0.0,0.0,0.0
2021-10-01,Snowdepth,0.0,0.0,0.0
2021-10-01,Wind,32.0,4.03,0.0
2021-10-01,Gust Wind,48.0,0.55,0.0
2021-10-01,Sea Level Pressure,30.29,30.01,29.58
2021-11-01,Max Temperature,82.0,68.87,55.0
2021-11-01,Avg Temperature,74.79,62.66,51.87
2021-11-01,Min Temperature,70.0,56.3,48.0
2021-11-01,Dew Point,64.0,54.23,28.0
2021-11-01,Precipitation,0.0,0.0,0.0
2021-11-01,Snowdepth,0.0,0.0,0.0
2021-11-01,Wind,26.0,6.87,0.0
2021-11-01,Gust Wind,58.0,0.92,0.0
2021-11-01,Sea Level Pressure,30.26,29.96,29.49
2021-12-01,Max Temperature,70.0,59.32,54.0
2021-12-01,Avg Temperature,60.61,52.31,45.13
2021-12-01,Min Temperature,55.0,45.35,34.0
2021-12-01,Dew Point,59.0,43.82,9.0
2021-12-01,Precipitation,0.0,0.0,0.0
2021-12-01,Snowdepth,0.0,0.0,0.0
2021-12-01,Wind,29.0,5.87,0.0
2021-12-01,Gust Wind,38.0,0.84,0.0
2021-12-01,Sea Level Pressure,30.23,29.91,29.49
